,School Number,School,% Advanced,% Proficient,% Basic,% Below Basic,School Name,Assaults on Staff,Assaults on Students,Conduct OSS,county,enrollment
7494,8123,FRANKLIN TOWNE CHARTER EL SCH,17.69,40.95,26.24,15.12,Franklin Towne Charter Elementary School,0.0,0.0,45.0,Philadelphia,910.0
7495,8176,FRANKLIN TWP EL SCH,23.22,40.51,25.45,10.87,Franklin Twp El Sch,0.0,0.0,1.0,Adams,376.0
7496,8176,FRANKLIN TWP EL SCH,23.22,40.51,25.45,10.87,Franklin Twp El Sch,0.0,0.0,1.0,Adams,402.0
7497,8176,FRANKLIN TWP EL SCH,23.22,40.51,25.45,10.87,Franklin Twp El Sch,0.0,0.0,2.0,Adams,379.0
7498,8176,FRANKLIN TWP EL SCH,23.22,40.51,25.45,10.87,Franklin Twp El Sch,0.0,0.0,1.0,Adams,394.0
7499,8176,FRANKLIN TWP EL SCH,23.22,40.51,25.45,10.87,Franklin Twp El Sch,0.0,0.0,1.0,Adams,404.0
7500,8176,FRANKLIN TWP EL SCH,23.22,40.51,25.45,10.87,Franklin Twp El Sch,0.0,0.0,2.0,Adams,377.0
7501,6195,FRANKSTOWN EL SCH,27.74,39.86,20.84,11.5,Frankstown El Sch,0.0,0.0,0.0,Blair,670.0
7502,6195,FRANKSTOWN EL SCH,27.74,39.86,20.84,11.5,Frankstown EL School,0.0,0.0,0.0,Blair,659.0
7503,6195,FRANKSTOWN EL SCH,27.74,39.86,20.84,11.5,Frankstown El Sch,0.0,0.0,0.0,Blair,659.0
7504,6195,FRANKSTOWN EL SCH,27.74,39.86,20.84,11.5,Frankstown El Sch,0.0,0.0,1.0,Blair,663.0
7505,6195,FRANKSTOWN EL SCH,27.74,39.86,20.84,11.5,Frankstown El Sch,0.0,0.0,0.0,Blair,678.0
7506,6195,FRANKSTOWN EL SCH,27.74,39.86,20.84,11.5,Frankstown El Sch,0.0,0.0,1.0,Blair,649.0
7507,6195,FRANKSTOWN EL SCH,27.74,39.86,20.84,11.5,Frankstown EL School,0.0,0.0,3.0,Blair,680.0
7508,6195,FRANKSTOWN EL SCH,27.74,39.86,20.84,11.5,Frankstown EL School,0.0,0.0,0.0,Blair,671.0
7509,6195,FRANKSTOWN EL SCH,27.74,39.86,20.84,11.5,Frankstown EL School,0.0,0.0,0.0,Blair,680.0
7510,6195,FRANKSTOWN EL SCH,27.74,39.86,20.84,11.5,Frankstown El Sch,0.0,0.0,0.0,Blair,646.0
7511,6195,FRANKSTOWN EL SCH,27.74,39.86,20.84,11.5,Frankstown El Sch,0.0,0.0,0.0,Blair,663.0
7512,6195,FRANKSTOWN EL SCH,27.74,39.86,20.84,11.5,Frankstown El Sch,0.0,0.0,0.0,Blair,660.0
7513,6686,FRAZIER EL SCH,18.2,34.83,30.0,17.03,Perry El Sch,0.0,0.0,0.0,Fayette,412.0
7514,6686,FRAZIER EL SCH,18.2,34.83,30.0,17.03,Perry EL School,0.0,0.0,2.0,Fayette,290.0
7515,6686,FRAZIER EL SCH,18.2,34.83,30.0,17.03,Perry El Sch,0.0,0.0,0.0,Fayette,482.0
7516,6686,FRAZIER EL SCH,18.2,34.83,30.0,17.03,Frazier El Sch,0.0,0.0,0.0,Fayette,563.0
7517,6686,FRAZIER EL SCH,18.2,34.83,30.0,17.03,Perry El Sch,0.0,0.0,0.0,Fayette,426.0
7518,6686,FRAZIER EL SCH,18.2,34.83,30.0,17.03,Perry El Sch,0.0,0.0,0.0,Fayette,509.0
7519,6686,FRAZIER EL SCH,18.2,34.83,30.0,17.03,Perry EL School,0.0,0.0,1.0,Fayette,319.0
7520,6686,FRAZIER EL SCH,18.2,34.83,30.0,17.03,Perry EL School,0.0,0.0,0.0,Fayette,292.0
7521,6686,FRAZIER EL SCH,18.2,34.83,30.0,17.03,Perry EL School,0.0,0.0,1.0,Fayette,377.0
7522,6686,FRAZIER EL SCH,18.2,34.83,30.0,17.03,Perry El Sch,0.0,0.0,0.0,Fayette,391.0
7523,6686,FRAZIER EL SCH,18.2,34.83,30.0,17.03,Perry El Sch,0.0,0.0,1.0,Fayette,369.0
7524,6686,FRAZIER EL SCH,18.2,34.83,30.0,17.03,Frazier El Sch,0.0,0.0,0.0,Fayette,567.0
7525,7176,FRAZIER MS,14.86,32.55,30.27,22.23,Frazier MS,0.0,0.0,0.0,Fayette,263.0
7526,7176,FRAZIER MS,14.86,32.55,30.27,22.23,Frazier MS,0.0,0.0,23.0,Fayette,273.0
7527,7176,FRAZIER MS,14.86,32.55,30.27,22.23,Frazier MS,0.0,0.0,0.0,Fayette,279.0
7528,7176,FRAZIER MS,14.86,32.55,30.27,22.23,Frazier MS,0.0,0.0,0.0,Fayette,296.0
7529,7176,FRAZIER MS,14.86,32.55,30.27,22.23,Frazier MS,0.0,0.0,0.0,Fayette,269.0
7530,7176,FRAZIER MS,14.86,32.55,30.27,22.23,Frazier MS,0.0,0.0,0.0,Fayette,297.0
7531,7176,FRAZIER MS,14.86,32.55,30.27,22.23,Frazier MS,0.0,0.0,18.0,Fayette,258.0
7532,7176,FRAZIER MS,14.86,32.55,30.27,22.23,Frazier MS,0.0,0.0,7.0,Fayette,264.0
7533,7176,FRAZIER MS,14.86,32.55,30.27,22.23,Frazier MS,0.0,0.0,2.0,Fayette,268.0
7534,7176,FRAZIER MS,14.86,32.55,30.27,22.23,Frazier MS,0.0,0.0,0.0,Fayette,258.0
7535,7176,FRAZIER MS,14.86,32.55,30.27,22.23,Frazier MS,0.0,0.0,0.0,Fayette,258.0
7536,7176,FRAZIER MS,14.86,32.55,30.27,22.23,Frazier MS,0.0,0.0,0.0,Fayette,280.0
7537,8141,FRED J JAINDL ES,48.49,35.55,11.97,4.05,Fred J. Jaindl El Sch,0.0,0.0,0.0,Lehigh,630.0
7538,8141,FRED J JAINDL ES,48.49,35.55,11.97,4.05,Fred J. Jaindl El Sch,0.0,0.0,1.0,Lehigh,641.0
7539,8141,FRED J JAINDL ES,48.49,35.55,11.97,4.05,Fred J. Jaindl El Sch,0.0,0.0,0.0,Lehigh,644.0
7540,8141,FRED J JAINDL ES,48.49,35.55,11.97,4.05,Fred J. Jaindl El Sch,0.0,0.0,1.0,Lehigh,605.0
7541,203,FRED L AIKEN EL SCH,27.3,43.22,22.3,7.29,Fred L Aiken El Sch,0.0,0.0,1.0,Allegheny,184.0
7542,203,FRED L AIKEN EL SCH,27.3,43.22,22.3,7.29,Fred L Aiken EL School,0.0,0.0,0.0,Allegheny,213.0
7543,203,FRED L AIKEN EL SCH,27.3,43.22,22.3,7.29,Fred L Aiken El Sch,0.0,0.0,0.0,Allegheny,185.0
7544,203,FRED L AIKEN EL SCH,27.3,43.22,22.3,7.29,Fred L Aiken El Sch,0.0,0.0,0.0,Allegheny,178.0
7545,203,FRED L AIKEN EL SCH,27.3,43.22,22.3,7.29,Fred L Aiken El Sch,0.0,0.0,0.0,Allegheny,191.0
7546,203,FRED L AIKEN EL SCH,27.3,43.22,22.3,7.29,Fred L Aiken El Sch,0.0,0.0,0.0,Allegheny,175.0
7547,203,FRED L AIKEN EL SCH,27.3,43.22,22.3,7.29,Fred L Aiken EL School,0.0,0.0,0.0,Allegheny,209.0
7548,203,FRED L AIKEN EL SCH,27.3,43.22,22.3,7.29,Fred L Aiken EL School,0.0,0.0,0.0,Allegheny,211.0
7549,203,FRED L AIKEN EL SCH,27.3,43.22,22.3,7.29,Fred L Aiken EL School,0.0,0.0,0.0,Allegheny,202.0
7550,203,FRED L AIKEN EL SCH,27.3,43.22,22.3,7.29,Fred L Aiken El Sch,0.0,0.0,0.0,Allegheny,191.0
7551,203,FRED L AIKEN EL SCH,27.3,43.22,22.3,7.29,Fred L Aiken El Sch,0.0,0.0,0.0,Allegheny,196.0
7552,203,FRED L AIKEN EL SCH,27.3,43.22,22.3,7.29,Fred L Aiken El Sch,0.0,0.0,0.0,Allegheny,205.0
7553,5216,FRED S ENGLE MS,28.19,38.44,21.81,11.52,Fred S Engle MS,0.0,0.0,7.0,Chester,884.0
7554,5216,FRED S ENGLE MS,28.19,38.44,21.81,11.52,Fred S Engle MS,0.0,0.0,30.0,Chester,888.0
7555,5216,FRED S ENGLE MS,28.19,38.44,21.81,11.52,Fred S Engle MS,0.0,0.0,8.0,Chester,852.0
7556,5216,FRED S ENGLE MS,28.19,38.44,21.81,11.52,Fred S Engle MS,0.0,0.0,0.0,Chester,805.0
7557,5216,FRED S ENGLE MS,28.19,38.44,21.81,11.52,Fred S Engle MS,0.0,0.0,26.0,Chester,915.0
7558,5216,FRED S ENGLE MS,28.19,38.44,21.81,11.52,Fred S Engle MS,0.0,0.0,26.0,Chester,847.0
7559,5216,FRED S ENGLE MS,28.19,38.44,21.81,11.52,Fred S Engle MS,0.0,0.0,51.0,Chester,866.0
7560,5216,FRED S ENGLE MS,28.19,38.44,21.81,11.52,Fred S Engle MS,0.0,0.0,25.0,Chester,900.0
7561,5216,FRED S ENGLE MS,28.19,38.44,21.81,11.52,Fred S Engle MS,0.0,0.0,55.0,Chester,886.0
7562,5216,FRED S ENGLE MS,28.19,38.44,21.81,11.52,Fred S Engle MS,0.0,0.0,19.0,Chester,910.0
7563,5216,FRED S ENGLE MS,28.19,38.44,21.81,11.52,Fred S Engle MS,0.0,0.0,23.0,Chester,902.0
7564,5216,FRED S ENGLE MS,28.19,38.44,21.81,11.52,Fred S Engle MS,0.0,0.0,0.0,Chester,811.0
7565,8150,FREDERICK DOUGLASS MASTERY CHA,1.25,12.28,32.46,54.11,Young Scholars Frederick Douglass Charte,0.0,0.0,236.0,Philadelphia,765.0
7566,8150,FREDERICK DOUGLASS MASTERY CHA,1.25,12.28,32.46,54.11,Young Scholars Frederick Douglass Charte,0.0,0.0,244.0,Philadelphia,757.0
7567,8150,FREDERICK DOUGLASS MASTERY CHA,1.25,12.28,32.46,54.11,Young Scholars Frederick Douglass Charte,0.0,0.0,218.0,Philadelphia,744.0
7568,8150,FREDERICK DOUGLASS MASTERY CHA,1.25,12.28,32.46,54.11,Young Scholars Frederick Douglas Charter,0.0,0.0,453.0,Philadelphia,655.0
7569,8150,FREDERICK DOUGLASS MASTERY CHA,1.25,12.28,32.46,54.11,Frederick Douglass Mastery Charter Schoo,0.0,0.0,637.0,Philadelphia,769.0
7570,2755,FREDERICKSBURG EL SCH,22.68,43.96,24.12,9.16,Fredericksburg El Sch,0.0,0.0,1.0,Lebanon,274.0
7571,2755,FREDERICKSBURG EL SCH,22.68,43.96,24.12,9.16,Fredericksburg EL School,0.0,0.0,0.0,Lebanon,301.0
7572,2755,FREDERICKSBURG EL SCH,22.68,43.96,24.12,9.16,Fredericksburg El Sch,0.0,0.0,0.0,Lebanon,272.0
7573,2755,FREDERICKSBURG EL SCH,22.68,43.96,24.12,9.16,Fredericksburg El Sch,0.0,0.0,0.0,Lebanon,170.0
7574,2755,FREDERICKSBURG EL SCH,22.68,43.96,24.12,9.16,Fredericksburg El Sch,0.0,0.0,1.0,Lebanon,283.0
7575,2755,FREDERICKSBURG EL SCH,22.68,43.96,24.12,9.16,Fredericksburg El Sch,0.0,0.0,0.0,Lebanon,189.0
7576,2755,FREDERICKSBURG EL SCH,22.68,43.96,24.12,9.16,Fredericksburg EL School,0.0,0.0,3.0,Lebanon,288.0
7577,2755,FREDERICKSBURG EL SCH,22.68,43.96,24.12,9.16,Fredericksburg EL School,0.0,0.0,1.0,Lebanon,294.0
7578,2755,FREDERICKSBURG EL SCH,22.68,43.96,24.12,9.16,Fredericksburg EL School,0.0,0.0,0.0,Lebanon,295.0
7579,2755,FREDERICKSBURG EL SCH,22.68,43.96,24.12,9.16,Fredericksburg El Sch,0.0,0.0,0.0,Lebanon,273.0
7580,2755,FREDERICKSBURG EL SCH,22.68,43.96,24.12,9.16,Fredericksburg El Sch,0.0,0.0,0.0,Lebanon,275.0
7581,2755,FREDERICKSBURG EL SCH,22.68,43.96,24.12,9.16,Fredericksburg El Sch,0.0,0.0,0.0,Lebanon,181.0
7582,8357,FREEDOM AREA EL SCH,17.34,39.08,33.29,10.27,Freedom Area El Sch,0.0,0.0,4.0,Beaver,509.0
7583,8357,FREEDOM AREA EL SCH,17.34,39.08,33.29,10.27,Freedom Area El Sch,0.0,0.0,6.0,Beaver,510.0
7584,8356,FREEDOM AREA MS,13.72,37.38,30.31,18.62,Freedom Area MS,0.0,0.0,16.0,Beaver,447.0
7585,8356,FREEDOM AREA MS,13.72,37.38,30.31,18.62,Freedom Area MS,0.0,0.0,16.0,Beaver,438.0
7586,6718,FREELAND EL/MS,9.19,26.84,30.61,33.37,Freeland El/MS,0.0,0.0,18.0,Luzerne,950.0
7587,6718,FREELAND EL/MS,9.19,26.84,30.61,33.37,Freeland EL MS,0.0,0.0,5.0,Luzerne,956.0
7588,6718,FREELAND EL/MS,9.19,26.84,30.61,33.37,Freeland El/MS,0.0,0.0,0.0,Luzerne,958.0
7589,6718,FREELAND EL/MS,9.19,26.84,30.61,33.37,Freeland El/MS,0.0,0.0,75.0,Luzerne,884.0
7590,6718,FREELAND EL/MS,9.19,26.84,30.61,33.37,Freeland El MS,0.0,0.0,12.0,Luzerne,895.0
7591,6718,FREELAND EL/MS,9.19,26.84,30.61,33.37,Freeland El/MS,0.0,0.0,1.0,Luzerne,900.0
7592,6718,FREELAND EL/MS,9.19,26.84,30.61,33.37,Freeland EL MS,0.0,0.0,2.0,Luzerne,886.0
7593,6718,FREELAND EL/MS,9.19,26.84,30.61,33.37,Freeland EL MS,0.0,0.0,1.0,Luzerne,940.0
7594,6718,FREELAND EL/MS,9.19,26.84,30.61,33.37,Freeland EL MS,0.0,0.0,0.0,Luzerne,881.0
7595,6718,FREELAND EL/MS,9.19,26.84,30.61,33.37,Freeland El/MS,0.0,0.0,26.0,Luzerne,908.0
7596,6718,FREELAND EL/MS,9.19,26.84,30.61,33.37,Freeland El/MS,0.0,0.0,12.0,Luzerne,861.0
7597,6718,FREELAND EL/MS,9.19,26.84,30.61,33.37,Freeland El/MS,0.0,0.0,64.0,Luzerne,900.0
7598,3458,FREEMANSBURG EL SCH,5.99,23.25,34.26,36.45,Freemansburg El Sch,0.0,0.0,3.0,Northampton,414.0
7599,3458,FREEMANSBURG EL SCH,5.99,23.25,34.26,36.45,Freemansburg EL School,0.0,0.0,0.0,Northampton,395.0
7600,3458,FREEMANSBURG EL SCH,5.99,23.25,34.26,36.45,Freemansburg El Sch,0.0,0.0,1.0,Northampton,403.0
7601,3458,FREEMANSBURG EL SCH,5.99,23.25,34.26,36.45,Freemansburg El Sch,0.0,0.0,0.0,Northampton,368.0
7602,3458,FREEMANSBURG EL SCH,5.99,23.25,34.26,36.45,Freemansburg El Sch,0.0,0.0,4.0,Northampton,394.0
7603,3458,FREEMANSBURG EL SCH,5.99,23.25,34.26,36.45,Freemansburg El Sch,0.0,0.0,0.0,Northampton,362.0
7604,3458,FREEMANSBURG EL SCH,5.99,23.25,34.26,36.45,Freemansburg EL School,0.0,0.0,7.0,Northampton,379.0
7605,3458,FREEMANSBURG EL SCH,5.99,23.25,34.26,36.45,Freemansburg EL School,0.0,0.0,9.0,Northampton,385.0
7606,3458,FREEMANSBURG EL SCH,5.99,23.25,34.26,36.45,Freemansburg EL School,0.0,0.0,0.0,Northampton,389.0
7607,3458,FREEMANSBURG EL SCH,5.99,23.25,34.26,36.45,Freemansburg El Sch,0.0,0.0,1.0,Northampton,432.0
7608,3458,FREEMANSBURG EL SCH,5.99,23.25,34.26,36.45,Freemansburg El Sch,0.0,0.0,0.0,Northampton,432.0
7609,3458,FREEMANSBURG EL SCH,5.99,23.25,34.26,36.45,Freemansburg El Sch,0.0,0.0,0.0,Northampton,331.0
7610,8346,FREEPORT AREA MS,25.55,44.66,21.27,8.53,Freeport Area MS,0.0,0.0,6.0,Armstrong,439.0
7611,8346,FREEPORT AREA MS,25.55,44.66,21.27,8.53,Freeport Area MS,0.0,0.0,1.0,Armstrong,459.0
7612,7586,FREIRE CS,3.19,20.45,37.88,38.45,Freire CS,0.0,0.0,560.0,Philadelphia,948.0
7613,7586,FREIRE CS,3.19,20.45,37.88,38.45,Freire CS,0.0,0.0,326.0,Philadelphia,395.0
7614,7586,FREIRE CS,3.19,20.45,37.88,38.45,Freire CS,0.0,0.0,561.0,Philadelphia,947.0
7615,7586,FREIRE CS,3.19,20.45,37.88,38.45,Freire CS,0.0,0.0,138.0,Philadelphia,505.0
7616,7586,FREIRE CS,3.19,20.45,37.88,38.45,Freire CS,0.0,0.0,402.0,Philadelphia,417.0
7617,7586,FREIRE CS,3.19,20.45,37.88,38.45,Freire CS,0.0,0.0,152.0,Philadelphia,451.0
7618,7586,FREIRE CS,3.19,20.45,37.88,38.45,Freire CS,0.0,0.0,302.0,Philadelphia,495.0
7619,7586,FREIRE CS,3.19,20.45,37.88,38.45,Freire CS,0.0,0.0,119.0,Philadelphia,508.0
7620,7586,FREIRE CS,3.19,20.45,37.88,38.45,Freire CS,0.0,0.0,96.0,Philadelphia,504.0
7621,7586,FREIRE CS,3.19,20.45,37.88,38.45,Freire CS,0.0,0.0,172.0,Philadelphia,1005.0
7622,7197,FRENCH CREEK EL SCH,46.15,36.11,14.03,3.7,French Creek El Sch,0.0,0.0,0.0,Chester,488.0
7623,7197,FRENCH CREEK EL SCH,46.15,36.11,14.03,3.7,French Creek EL School,0.0,0.0,0.0,Chester,406.0
7624,7197,FRENCH CREEK EL SCH,46.15,36.11,14.03,3.7,French Creek El Sch,0.0,0.0,0.0,Chester,473.0
7625,7197,FRENCH CREEK EL SCH,46.15,36.11,14.03,3.7,French Creek El Sch,0.0,0.0,2.0,Chester,461.0
7626,7197,FRENCH CREEK EL SCH,46.15,36.11,14.03,3.7,French Creek El Sch,0.0,0.0,0.0,Chester,526.0
7627,7197,FRENCH CREEK EL SCH,46.15,36.11,14.03,3.7,French Creek El Sch,0.0,0.0,4.0,Chester,468.0
7628,7197,FRENCH CREEK EL SCH,46.15,36.11,14.03,3.7,French Creek EL School,0.0,0.0,0.0,Chester,408.0
7629,7197,FRENCH CREEK EL SCH,46.15,36.11,14.03,3.7,French Creek EL School,0.0,0.0,0.0,Chester,405.0
7630,7197,FRENCH CREEK EL SCH,46.15,36.11,14.03,3.7,French Creek EL School,0.0,0.0,0.0,Chester,528.0
7631,7197,FRENCH CREEK EL SCH,46.15,36.11,14.03,3.7,French Creek El Sch,0.0,0.0,0.0,Chester,524.0
7632,7197,FRENCH CREEK EL SCH,46.15,36.11,14.03,3.7,French Creek El Sch,0.0,0.0,0.0,Chester,527.0
7633,7197,FRENCH CREEK EL SCH,46.15,36.11,14.03,3.7,French Creek El Sch,0.0,0.0,7.0,Chester,429.0
7634,4613,FRIENDSHIP EL SCH,21.69,39.22,24.5,14.57,Friendship El Sch,0.0,0.0,1.0,York,523.0
7635,4613,FRIENDSHIP EL SCH,21.69,39.22,24.5,14.57,Friendship EL School,0.0,0.0,0.0,York,451.0
7636,4613,FRIENDSHIP EL SCH,21.69,39.22,24.5,14.57,Friendship El Sch,0.0,0.0,2.0,York,486.0
7637,4613,FRIENDSHIP EL SCH,21.69,39.22,24.5,14.57,Friendship El Sch,0.0,0.0,3.0,York,495.0
7638,4613,FRIENDSHIP EL SCH,21.69,39.22,24.5,14.57,Friendship El Sch,0.0,0.0,0.0,York,487.0
7639,4613,FRIENDSHIP EL SCH,21.69,39.22,24.5,14.57,Friendship El Sch,0.0,0.0,2.0,York,460.0
7640,4613,FRIENDSHIP EL SCH,21.69,39.22,24.5,14.57,Friendship EL School,0.0,0.0,0.0,York,446.0
7641,4613,FRIENDSHIP EL SCH,21.69,39.22,24.5,14.57,Friendship EL School,0.0,0.0,0.0,York,423.0
7642,4613,FRIENDSHIP EL SCH,21.69,39.22,24.5,14.57,Friendship EL School,0.0,0.0,1.0,York,464.0
7643,4613,FRIENDSHIP EL SCH,21.69,39.22,24.5,14.57,Friendship El Sch,0.0,0.0,1.0,York,507.0
7644,4613,FRIENDSHIP EL SCH,21.69,39.22,24.5,14.57,Friendship El Sch,0.0,0.0,4.0,York,500.0
7645,4613,FRIENDSHIP EL SCH,21.69,39.22,24.5,14.57,Friendship El Sch,0.0,0.0,1.0,York,472.0
7646,4922,FRIENDSHIP HILL EL SCH,10.05,30.54,25.71,33.7,Friendship Hill El Sch,0.0,0.0,0.0,Fayette,220.0
7647,4922,FRIENDSHIP HILL EL SCH,10.05,30.54,25.71,33.7,Friendship Hill EL School,0.0,0.0,0.0,Fayette,249.0
7648,4922,FRIENDSHIP HILL EL SCH,10.05,30.54,25.71,33.7,Friendship Hill El Sch,0.0,0.0,0.0,Fayette,210.0
7649,4922,FRIENDSHIP HILL EL SCH,10.05,30.54,25.71,33.7,Friendship Hill El Sch,0.0,0.0,1.0,Fayette,235.0
7650,4922,FRIENDSHIP HILL EL SCH,10.05,30.54,25.71,33.7,Friendship Hill El Sch,0.0,0.0,1.0,Fayette,207.0
7651,4922,FRIENDSHIP HILL EL SCH,10.05,30.54,25.71,33.7,Friendship Hill El Sch,0.0,0.0,0.0,Fayette,208.0
7652,4922,FRIENDSHIP HILL EL SCH,10.05,30.54,25.71,33.7,Friendship Hill EL School,0.0,0.0,0.0,Fayette,213.0
7653,4922,FRIENDSHIP HILL EL SCH,10.05,30.54,25.71,33.7,Friendship Hill EL School,0.0,0.0,1.0,Fayette,209.0
7654,4922,FRIENDSHIP HILL EL SCH,10.05,30.54,25.71,33.7,Friendship Hill EL School,0.0,0.0,2.0,Fayette,206.0
7655,4922,FRIENDSHIP HILL EL SCH,10.05,30.54,25.71,33.7,Friendship Hill El Sch,0.0,0.0,0.0,Fayette,243.0
7656,4922,FRIENDSHIP HILL EL SCH,10.05,30.54,25.71,33.7,Friendship Hill El Sch,0.0,0.0,0.0,Fayette,239.0
7657,4922,FRIENDSHIP HILL EL SCH,10.05,30.54,25.71,33.7,Friendship Hill El Sch,0.0,0.0,0.0,Fayette,208.0
7658,5113,FRITZ EL SCH,34.01,37.61,19.56,8.86,Fritz El Sch,0.0,0.0,0.0,Lancaster,642.0
7659,5113,FRITZ EL SCH,34.01,37.61,19.56,8.86,Fritz EL School,0.0,0.0,0.0,Lancaster,584.0
7660,5113,FRITZ EL SCH,34.01,37.61,19.56,8.86,Fritz El Sch,0.0,0.0,0.0,Lancaster,657.0
7661,5113,FRITZ EL SCH,34.01,37.61,19.56,8.86,Fritz El Sch,0.0,0.0,0.0,Lancaster,627.0
7662,5113,FRITZ EL SCH,34.01,37.61,19.56,8.86,Fritz El Sch,0.0,0.0,0.0,Lancaster,582.0
7663,5113,FRITZ EL SCH,34.01,37.61,19.56,8.86,Fritz El Sch,0.0,0.0,0.0,Lancaster,622.0
7664,5113,FRITZ EL SCH,34.01,37.61,19.56,8.86,Fritz EL School,0.0,0.0,6.0,Lancaster,557.0
7665,5113,FRITZ EL SCH,34.01,37.61,19.56,8.86,Fritz EL School,0.0,0.0,3.0,Lancaster,563.0
7666,5113,FRITZ EL SCH,34.01,37.61,19.56,8.86,Fritz EL School,0.0,0.0,0.0,Lancaster,568.0
7667,5113,FRITZ EL SCH,34.01,37.61,19.56,8.86,Fritz El Sch,0.0,0.0,0.0,Lancaster,596.0
7668,5113,FRITZ EL SCH,34.01,37.61,19.56,8.86,Fritz El Sch,0.0,0.0,0.0,Lancaster,596.0
7669,5113,FRITZ EL SCH,34.01,37.61,19.56,8.86,Fritz El Sch,0.0,0.0,12.0,Lancaster,644.0
7670,6026,FULTON ACADEMY OF SCIENCE,15.51,32.72,31.18,20.55,Pittsburgh Fulton K-5,0.0,0.0,17.0,Allegheny,429.0
7671,6026,FULTON ACADEMY OF SCIENCE,15.51,32.72,31.18,20.55,Fulton Academy Of Science,0.0,0.0,25.0,Allegheny,245.0
7672,6026,FULTON ACADEMY OF SCIENCE,15.51,32.72,31.18,20.55,Pittsburgh Fulton K-5,0.0,0.0,33.0,Allegheny,461.0
7673,6026,FULTON ACADEMY OF SCIENCE,15.51,32.72,31.18,20.55,Pittsburgh Fulton K-5,0.0,0.0,39.0,Allegheny,417.0
7674,6026,FULTON ACADEMY OF SCIENCE,15.51,32.72,31.18,20.55,Fulton Academy of Science,0.0,0.0,0.0,Allegheny,363.0
7675,6026,FULTON ACADEMY OF SCIENCE,15.51,32.72,31.18,20.55,Pittsburgh Fulton K-5,0.0,0.0,23.0,Allegheny,414.0
7676,6026,FULTON ACADEMY OF SCIENCE,15.51,32.72,31.18,20.55,Fulton Academy Of Science,0.0,0.0,154.0,Allegheny,319.0
7677,6026,FULTON ACADEMY OF SCIENCE,15.51,32.72,31.18,20.55,Fulton Academy Of Science,0.0,0.0,126.0,Allegheny,312.0
7678,6026,FULTON ACADEMY OF SCIENCE,15.51,32.72,31.18,20.55,Fulton Academy Of Science,0.0,0.0,127.0,Allegheny,293.0
7679,6026,FULTON ACADEMY OF SCIENCE,15.51,32.72,31.18,20.55,Pittsburgh Fulton K-5,0.0,0.0,18.0,Allegheny,361.0
7680,6026,FULTON ACADEMY OF SCIENCE,15.51,32.72,31.18,20.55,Pittsburgh Fulton K-5,0.0,0.0,15.0,Allegheny,351.0
7681,6026,FULTON ACADEMY OF SCIENCE,15.51,32.72,31.18,20.55,Pittsburgh Fulton K-5,0.0,0.0,0.0,Allegheny,357.0
7682,2581,FULTON EL SCH,7.98,23.47,28.35,40.22,Fulton El Sch,0.0,0.0,17.0,Lancaster,408.0
7683,2581,FULTON EL SCH,7.98,23.47,28.35,40.22,Fulton El School,0.0,0.0,136.0,Lancaster,449.0
7684,2581,FULTON EL SCH,7.98,23.47,28.35,40.22,Fulton El Sch,0.0,0.0,0.0,Lancaster,448.0
7685,2581,FULTON EL SCH,7.98,23.47,28.35,40.22,Fulton El Sch,0.0,0.0,13.0,Lancaster,420.0
7686,2581,FULTON EL SCH,7.98,23.47,28.35,40.22,Fulton El Sch,0.0,0.0,49.0,Lancaster,420.0
7687,2581,FULTON EL SCH,7.98,23.47,28.35,40.22,Fulton El Sch,0.0,0.0,6.0,Lancaster,438.0
7688,2581,FULTON EL SCH,7.98,23.47,28.35,40.22,Fulton El School,0.0,0.0,106.0,Lancaster,477.0
7689,2581,FULTON EL SCH,7.98,23.47,28.35,40.22,Fulton El School,0.0,0.0,118.0,Lancaster,473.0
7690,2581,FULTON EL SCH,7.98,23.47,28.35,40.22,Fulton El School,0.0,0.0,47.0,Lancaster,464.0
7691,2581,FULTON EL SCH,7.98,23.47,28.35,40.22,Fulton El Sch,0.0,0.0,3.0,Lancaster,417.0
7692,2581,FULTON EL SCH,7.98,23.47,28.35,40.22,Fulton El Sch,0.0,0.0,12.0,Lancaster,419.0
7693,2581,FULTON EL SCH,7.98,23.47,28.35,40.22,Fulton El Sch,0.0,0.0,1.0,Lancaster,427.0
7694,2563,FULTON ELEM SCH,39.01,33.01,16.25,11.77,Fulton El Sch,0.0,0.0,0.0,Lancaster,406.0
7695,2563,FULTON ELEM SCH,39.01,33.01,16.25,11.77,Fulton Elementary School,0.0,0.0,0.0,Lancaster,342.0
7696,2563,FULTON ELEM SCH,39.01,33.01,16.25,11.77,Fulton El Sch,0.0,0.0,1.0,Lancaster,413.0
7697,2563,FULTON ELEM SCH,39.01,33.01,16.25,11.77,Fulton El Sch,0.0,0.0,0.0,Lancaster,412.0
7698,2563,FULTON ELEM SCH,39.01,33.01,16.25,11.77,Fulton El Sch,0.0,0.0,1.0,Lancaster,378.0
7699,2563,FULTON ELEM SCH,39.01,33.01,16.25,11.77,Fulton El Sch,0.0,0.0,0.0,Lancaster,383.0
7700,2563,FULTON ELEM SCH,39.01,33.01,16.25,11.77,Fulton Elementary School,0.0,0.0,2.0,Lancaster,372.0
7701,2563,FULTON ELEM SCH,39.01,33.01,16.25,11.77,Fulton Elementary School,0.0,0.0,2.0,Lancaster,355.0
