RecordNumber,Zipcode,City,State,Lat,Long
43544,98362,PORT ANGELES,WA,47.99,-123.25
43545,98362,AGNEW,WA,47.99,-123.25
43546,98362,FAIRHOLM,WA,47.99,-123.25
43547,98362,GALES ADDITION,WA,47.99,-123.25
43548,98362,LAKE CRESCENT,WA,47.99,-123.25
43549,98362,MAPLE GROVE,WA,47.99,-123.25
43550,98362,MOUNT PLEASANT,WA,47.99,-123.25
43551,98362,PHYST,WA,47.99,-123.25
43552,98362,PT ANGELES,WA,47.99,-123.25
43553,98362,SOL DUC HOT SPRINGS,WA,47.99,-123.25
43554,98363,PORT ANGELES,WA,48.02,-123.82
43555,98363,PRT ANGELES,WA,48.02,-123.82
43556,98363,PT ANGELES,WA,48.02,-123.82
43557,98364,PORT GAMBLE,WA,47.85,-122.58
43558,98364,LITTLE BOSTON,WA,47.85,-122.58
43559,98339,PORT HADLOCK,WA,48,-122.74
43560,98339,HADLOCK,WA,48,-122.74
43561,98339,IRONDALE,WA,48,-122.74
43562,98339,OAK BAY,WA,48,-122.74
43563,98365,PORT LUDLOW,WA,47.89,-122.7
43564,98365,PORT HADLOCK,WA,47.89,-122.7
43565,98366,PORT ORCHARD,WA,47.54,-122.58
43566,98366,S PARK VLG,WA,47.54,-122.58
43567,98366,SOUTH PARK VILLAGE,WA,47.54,-122.58
43568,98366,ANNAPOLIS,WA,47.54,-122.58
43569,98366,COLBY,WA,47.54,-122.58
43570,98366,COLCHESTER,WA,47.54,-122.58
43571,98366,EAST PORT ORCHARD,WA,47.54,-122.58
43572,98366,FERNWOOD,WA,47.54,-122.58
43573,98366,FOREST CITY,WA,47.54,-122.58
43574,98366,HARPER,WA,47.54,-122.58
43575,98366,HORSESHOE LAKE,WA,47.54,-122.58
43576,98366,LAKE HOLIDAY,WA,47.54,-122.58
43577,98366,LONG LAKE,WA,47.54,-122.58
43578,98366,ORCHARD HEIGHTS,WA,47.54,-122.58
43579,98366,OVERLOOK,WA,47.54,-122.58
43580,98366,PARKWOOD,WA,47.54,-122.58
43581,98366,PT ORCHARD,WA,47.54,-122.58
43582,98366,S PARK VIL,WA,47.54,-122.58
43583,98366,SUNNYSLOPE,WA,47.54,-122.58
43584,98366,VIEW PARK,WA,47.54,-122.58
43585,98366,WATERMAN,WA,47.54,-122.58
43586,98366,WAUTAUGA BEACH,WA,47.54,-122.58
43587,98366,WYE LAKE,WA,47.54,-122.58
43588,98367,PORT ORCHARD,WA,47.46,-122.65
43589,98378,RETSIL,WA,47.54,-122.61
43590,98368,PORT TOWNSEND,WA,48.03,-122.81
43591,98368,ADELMA BEACH,WA,48.03,-122.81
43592,98368,BECKETT POINT,WA,48.03,-122.81
43593,98368,DISCOVERY BAY,WA,48.03,-122.81
43594,98368,FORT WORDEN,WA,48.03,-122.81
43595,98368,FT WORDEN,WA,48.03,-122.81
43596,98368,GLEN COVE,WA,48.03,-122.81
43597,98368,LELAND,WA,48.03,-122.81
43598,98368,MATS MATS,WA,48.03,-122.81
43599,98368,PROTECTION IS,WA,48.03,-122.81
43600,98368,PROTECTION ISLAND,WA,48.03,-122.81
43601,98368,PT TOWNSEND,WA,48.03,-122.81
43602,98368,TOWNSEND,WA,48.03,-122.81
43603,98370,POULSBO,WA,47.75,-122.61
43604,98370,BREIDABLICK,WA,47.75,-122.61
43605,98370,CENTRAL VALLEY,WA,47.75,-122.61
43606,98370,ISLAND LAKE,WA,47.75,-122.61
43607,98370,LEMOLO,WA,47.75,-122.61
43608,98370,LOFALL,WA,47.75,-122.61
43609,98370,PEARSON,WA,47.75,-122.61
43610,98370,SANDY HOOK PARK,WA,47.75,-122.61
43611,98370,SCANDIA,WA,47.75,-122.61
43612,98370,VIRGINIA,WA,47.75,-122.61
43613,99348,PRESCOTT,WA,46.35,-118.47
43614,98050,PRESTON,WA,47.53,-121.92
43615,99350,PROSSER,WA,46.12,-119.68
43616,99350,NORTH PROSSER,WA,46.12,-119.68
43617,99163,PULLMAN,WA,46.72,-117.18
43618,99164,PULLMAN,WA,46.72,-117.15
43619,99164,WASHINGTON STATE UNIVERSITY,WA,46.72,-117.15
43620,98371,PUYALLUP,WA,47.19,-122.33
43621,98371,EDGEWOOD,WA,47.19,-122.33
43622,98371,ALDERTON,WA,47.19,-122.33
43623,98371,FIRWOOD,WA,47.19,-122.33
43624,98371,JOVITA,WA,47.19,-122.33
43625,98371,MAPLEWOOD,WA,47.19,-122.33
43626,98371,MEEKER,WA,47.19,-122.33
43627,98371,PUY,WA,47.19,-122.33
43628,98371,SUMMIT,WA,47.19,-122.33
43629,98372,PUYALLUP,WA,47.22,-122.27
43630,98372,EDGEWOOD,WA,47.22,-122.27
43631,98373,PUYALLUP,WA,47.14,-122.32
43632,98373,SOUTH HILL,WA,47.14,-122.32
43633,98374,PUYALLUP,WA,47.12,-122.25
43634,98374,SOUTH HILL,WA,47.12,-122.25
43635,98375,PUYALLUP,WA,47.1,-122.32
43636,98375,SOUTH HILL,WA,47.1,-122.32
43637,98376,QUILCENE,WA,47.82,-122.84
43638,98376,CENTER,WA,47.82,-122.84
43639,98376,DABOB,WA,47.82,-122.84
43640,98376,EAST QUILCENE,WA,47.82,-122.84
43641,98376,MOUNT WALKER,WA,47.82,-122.84
43642,98824,GEORGE,WA,47.07,-119.85
43643,98848,QUINCY,WA,47.17,-119.8
43644,98848,GEORGE,WA,47.17,-119.8
43645,98848,TRINIDAD,WA,47.17,-119.8
43646,98848,WINCHESTER,WA,47.17,-119.8
43647,98575,QUINAULT,WA,47.44,-123.77
43648,98576,RAINIER,WA,46.87,-122.66
43649,98576,VAIL,WA,46.87,-122.66
43650,98377,RANDLE,WA,46.47,-121.82
43651,98051,RAVENSDALE,WA,47.34,-121.92
43652,98051,KANASKAT,WA,47.34,-121.92
43653,98051,PALMER,WA,47.34,-121.92
43654,98577,RAYMOND,WA,46.64,-123.63
43655,98577,FIRDALE,WA,46.64,-123.63
43656,98577,FRANCES,WA,46.64,-123.63
43657,98577,HOLCOMB,WA,46.64,-123.63
43658,98577,OLD WILLAPA,WA,46.64,-123.63
43659,98577,WILLAPA,WA,46.64,-123.63
43660,99029,REARDAN,WA,47.69,-117.86
43661,98052,REDMOND,WA,47.68,-122.12
43662,98052,ADELAIDE,WA,47.68,-122.12
43663,98052,AMES LAKE,WA,47.68,-122.12
43664,98052,AVONDALE,WA,47.68,-122.12
43665,98052,EARLMOUNT,WA,47.68,-122.12
43666,98053,REDMOND,WA,47.66,-122.01
43667,98073,REDMOND,WA,47.67,-122.11
43668,98074,SAMMAMISH,WA,47.62,-122.02
43669,98074,REDMOND,WA,47.62,-122.02
43670,98055,RENTON,WA,47.46,-122.21
43671,98056,RENTON,WA,47.51,-122.18
43672,98056,NEWCASTLE,WA,47.51,-122.18
43673,98056,HAZELWOOD,WA,47.51,-122.18
43674,98056,HIGHLANDS,WA,47.51,-122.18
43675,98056,KENNYDALE,WA,47.51,-122.18
43676,98057,RENTON,WA,47.48,-122.19
43677,98058,RENTON,WA,47.43,-122.11
43678,98058,CASCADE,WA,47.43,-122.11
43679,98058,FAIRWOOD,WA,47.43,-122.11
43680,98059,RENTON,WA,47.49,-122.1
43681,98059,NEWCASTLE,WA,47.49,-122.1
43682,99166,REPUBLIC,WA,48.59,-118.7
43683,99167,RICE,WA,48.42,-118.11
43684,99352,RICHLAND,WA,46.32,-119.32
43685,99352,HANFORD WORKS,WA,46.32,-119.32
43686,99352,WEST RICHLAND,WA,46.32,-119.32
43687,99353,WEST RICHLAND,WA,46.31,-119.37
43688,99353,RICHLAND,WA,46.31,-119.37
43689,99354,RICHLAND,WA,46.35,-119.32
43690,99169,RITZVILLE,WA,47.07,-118.47
43691,98849,RIVERSIDE,WA,48.56,-119.35
43692,98849,SYNAREP,WA,48.56,-119.35
43693,98579,ROCHESTER,WA,46.8,-123.14
43694,98579,GATE,WA,46.8,-123.14
43695,99030,ROCKFORD,WA,47.48,-117.14
43696,98850,ROCK ISLAND,WA,47.35,-120.05
43697,98283,ROCKPORT,WA,48.56,-121.54
43698,98283,DIABLO,WA,48.56,-121.54
43699,98283,NEWHALEM,WA,48.56,-121.54
43700,98061,ROLLINGBAY,WA,47.65,-122.55
43701,98061,MANITOU BEACH,WA,47.65,-122.55
43702,98940,RONALD,WA,47.25,-121.05
43703,99356,ROOSEVELT,WA,45.85,-120.34
43704,99170,ROSALIA,WA,47.25,-117.38
43705,99170,PLAZA,WA,47.25,-117.38
43706,98941,ROSLYN,WA,47.23,-121
43707,98941,ROCKLYN,WA,47.23,-121
43708,98580,ROY,WA,46.98,-122.47
43709,99357,ROYAL CITY,WA,46.9,-119.66
43710,98581,RYDERWOOD,WA,46.36,-123.07
43711,99171,SAINT JOHN,WA,47.1,-117.64
43712,99176,THORNTON,WA,47.09,-117.39
43713,98582,SALKUM,WA,46.51,-122.63
43714,98583,SATSOP,WA,47,-123.48
43715,98380,SEABECK,WA,47.58,-122.9
43716,98380,MAPLE BEACH,WA,47.58,-122.9
43717,98380,MIAMI BEACH,WA,47.58,-122.9
43718,98062,SEAHURST,WA,47.46,-122.36
43719,98101,SEATTLE,WA,47.61,-122.33
43720,98101,TIMES SQUARE,WA,47.61,-122.33
43721,98102,SEATTLE,WA,47.63,-122.32
43722,98102,BROADWAY,WA,47.63,-122.32
43723,98102,CAPITOL HILL,WA,47.63,-122.32
43724,98103,SEATTLE,WA,47.67,-122.34
43725,98103,GREENWOOD,WA,47.67,-122.34
43726,98103,WALLINGFORD,WA,47.67,-122.34
43727,98104,SEATTLE,WA,47.6,-122.32
43728,98104,INTERNATIONAL,WA,47.6,-122.32
43729,98104,PIONEER SQUARE,WA,47.6,-122.32
43730,98105,SEATTLE,WA,47.66,-122.29
43731,98105,UNIVERSITY,WA,47.66,-122.29
43732,98106,SEATTLE,WA,47.54,-122.35
43733,98106,WHITE CENTER,WA,47.54,-122.35
43734,98107,SEATTLE,WA,47.66,-122.38
43735,98107,BALLARD,WA,47.66,-122.38
43736,98108,SEATTLE,WA,47.54,-122.31
43737,98108,TUKWILA,WA,47.54,-122.31
43738,98109,SEATTLE,WA,47.63,-122.34
43739,98109,QUEEN ANNE,WA,47.63,-122.34
43740,98110,BAINBRIDGE ISLAND,WA,47.64,-122.53
43741,98110,BAINBRIDGE IS,WA,47.64,-122.53
43742,98110,SEATTLE,WA,47.64,-122.53
43743,98111,SEATTLE,WA,47.61,-122.33
43744,98112,SEATTLE,WA,47.63,-122.29
43745,98112,MADISON PARK,WA,47.63,-122.29
43746,98113,SEATTLE,WA,47.61,-122.33
43747,98114,SEATTLE,WA,47.58,-122.31
43748,98115,SEATTLE,WA,47.68,-122.28
43749,98115,SEATTLE NAVAL SUPPORT ACTIVI,WA,47.68,-122.28
43750,98115,WEDGWOOD,WA,47.68,-122.28
43751,98116,SEATTLE,WA,47.57,-122.4
43752,98116,WEST SEATTLE,WA,47.57,-122.4
43753,98117,SEATTLE,WA,47.68,-122.38
43754,98117,CROWN HILL,WA,47.68,-122.38
43755,98118,SEATTLE,WA,47.54,-122.27
43756,98118,COLUMBIA,WA,47.54,-122.27
43757,98119,SEATTLE,WA,47.63,-122.37
43758,98119,INTERBAY,WA,47.63,-122.37
43759,98121,SEATTLE,WA,47.61,-122.34
43760,98122,SEATTLE,WA,47.61,-122.3
43761,98122,EAST UNION,WA,47.61,-122.3
43762,98124,SEATTLE,WA,47.57,-122.33
43763,98125,SEATTLE,WA,47.71,-122.3
43764,98125,LAKE CITY,WA,47.71,-122.3
43765,98125,NORTHGATE,WA,47.71,-122.3
43766,98126,SEATTLE,WA,47.55,-122.37
43767,98126,WESTWOOD VILLAGE,WA,47.55,-122.37
43768,98127,SEATTLE,WA,47.61,-122.33
43769,98129,SEATTLE,WA,47.61,-122.33
43770,98129,REG LIB HANDICAPPED,WA,47.61,-122.33
43771,98131,SEATTLE,WA,47.46,-122.29
43772,98132,SEATTLE,WA,47.46,-122.29
43773,98133,SEATTLE,WA,47.73,-122.34
43774,98133,SHORELINE,WA,47.73,-122.34
43775,98133,BITTER LAKE,WA,47.73,-122.34
43776,98133,RICHMOND HIGHLANDS,WA,47.73,-122.34
43777,98134,SEATTLE,WA,47.57,-122.33
43778,98136,SEATTLE,WA,47.53,-122.39
43779,98136,WESTWOOD,WA,47.53,-122.39
43780,98138,SEATTLE,WA,47.47,-122.26
43781,98138,TUKWILA,WA,47.47,-122.26
43782,98139,SEATTLE,WA,47.61,-122.33
43783,98141,SEATTLE,WA,47.61,-122.33
43784,98144,SEATTLE,WA,47.58,-122.3
43785,98144,BEACON HILL,WA,47.58,-122.3
43786,98145,SEATTLE,WA,47.65,-122.31
43787,98146,SEATTLE,WA,47.49,-122.36
43788,98146,BURIEN,WA,47.49,-122.36
43789,98146,SHOREWOOD,WA,47.49,-122.36
43790,98146,WHITE CENTER,WA,47.49,-122.36
43791,98148,SEATTLE,WA,47.44,-122.31
43792,98148,BURIEN,WA,47.44,-122.31
43793,98148,DES MOINES,WA,47.44,-122.31
43794,98148,NORMANDY PARK,WA,47.44,-122.31
43795,98148,SEATAC,WA,47.44,-122.31
43796,98154,SEATTLE,WA,47.6,-122.33
43797,98155,SEATTLE,WA,47.75,-122.29
43798,98155,LAKE FOREST PARK,WA,47.75,-122.29
43799,98155,LK FOREST PK,WA,47.75,-122.29
43800,98155,SHORELINE,WA,47.75,-122.29
43801,98155,FOREST PARK,WA,47.75,-122.29
43802,98155,LK FOREST PARK,WA,47.75,-122.29
43803,98155,NORTH CITY,WA,47.75,-122.29
43804,98158,SEATTLE,WA,47.44,-122.31
43805,98158,SEATAC,WA,47.44,-122.31
43806,98158,SEATAC AIRPORT,WA,47.44,-122.31
43807,98160,SEATTLE,WA,47.77,-122.38
43808,98160,RICHMOND BEACH,WA,47.77,-122.38
43809,98161,SEATTLE,WA,47.6,-122.33
43810,98164,SEATTLE,WA,47.6,-122.33
43811,98165,SEATTLE,WA,47.61,-122.33
43812,98166,SEATTLE,WA,47.44,-122.35
43813,98166,BURIEN,WA,47.44,-122.35
43814,98166,NORMANDY PARK,WA,47.44,-122.35
43815,98168,SEATTLE,WA,47.48,-122.29
43816,98168,BURIEN,WA,47.48,-122.29
43817,98168,SEATAC,WA,47.48,-122.29
43818,98168,TUKWILA,WA,47.48,-122.29
43819,98170,SEATTLE,WA,47.61,-122.33
43820,98170,AMAZON.COM,WA,47.61,-122.33
43821,98174,SEATTLE,WA,47.6,-122.33
43822,98175,SEATTLE,WA,47.61,-122.33
43823,98177,SEATTLE,WA,47.73,-122.37
43824,98177,SHORELINE,WA,47.73,-122.37
43825,98177,BITTER LAKE,WA,47.73,-122.37
43826,98177,RICHMOND BEACH,WA,47.73,-122.37
43827,98177,THE HIGHLANDS,WA,47.73,-122.37
43828,98178,SEATTLE,WA,47.49,-122.25
43829,98178,TUKWILA,WA,47.49,-122.25
43830,98178,BRYN MAWR,WA,47.49,-122.25
43831,98178,SKYWAY,WA,47.49,-122.25
43832,98181,SEATTLE,WA,47.61,-122.33
43833,98181,MACYS,WA,47.61,-122.33
43834,98185,SEATTLE,WA,47.66,-122.29
43835,98185,SAFECO PLAZA,WA,47.66,-122.29
43836,98188,SEATTLE,WA,47.44,-122.28
43837,98188,SEATAC,WA,47.44,-122.28
43838,98188,TUKWILA,WA,47.44,-122.28
43839,98188,DUWAMISH,WA,47.44,-122.28
43840,98188,MCMICKEN HEIGHTS,WA,47.44,-122.28
43841,98188,RIVERTON,WA,47.44,-122.28
43842,98189,SEATTLE,WA,47.42,-122.25
43843,98189,DIAGNOS TECHS INC,WA,47.42,-122.25
43844,98190,SEATTLE,WA,47.5,-122.29
43845,98190,CAPITAL ONE,WA,47.5,-122.29
43846,98191,SEATTLE,WA,47.61,-122.33
43847,98191,QWEST,WA,47.61,-122.33
43848,98194,SEATTLE,WA,47.61,-122.33
43849,98195,SEATTLE,WA,47.65,-122.29
43850,98195,UNIV OF WASHINGTON,WA,47.65,-122.29
43851,98198,SEATTLE,WA,47.38,-122.31
43852,98198,DES MOINES,WA,47.38,-122.31
43853,98198,NORMANDY PARK,WA,47.38,-122.31
43854,98198,SEATAC,WA,47.38,-122.31
43855,98198,REDONDO BEACH,WA,47.38,-122.31
43856,98199,SEATTLE,WA,47.65,-122.4
43857,98199,FORT LAWTON,WA,47.65,-122.4
43858,98199,MAGNOLIA,WA,47.65,-122.4
43859,98284,SEDRO WOOLLEY,WA,48.59,-122.13
43860,98381,SEKIU,WA,48.29,-124.4
43861,98381,HOKO,WA,48.29,-124.4
43862,98942,SELAH,WA,46.76,-120.68
43863,98382,SEQUIM,WA,48.06,-123.06
43864,98382,BLYN,WA,48.06,-123.06
43865,98382,DIAMOND POINT,WA,48.06,-123.06
43866,98382,DIAMOND PT,WA,48.06,-123.06
43867,98382,DUNGENESS,WA,48.06,-123.06
43868,98382,GARDINER,WA,48.06,-123.06
43869,98286,SHAW ISLAND,WA,48.57,-122.96
43870,98584,SHELTON,WA,47.23,-123.2
43871,98584,SKOK,WA,47.23,-123.2
43872,98584,SKOKOMISH NATION,WA,47.23,-123.2
43873,98584,HARSTINE,WA,47.23,-123.2
43874,98584,KAMILCHE,WA,47.23,-123.2
43875,98584,SKOKOMISH,WA,47.23,-123.2
43876,98287,SILVANA,WA,48.19,-122.25
43877,98585,SILVER CREEK,WA,46.55,-122.46
43878,98585,HARMONY,WA,46.55,-122.46
43879,98315,SILVERDALE,WA,47.72,-122.71
43880,98315,BANGOR,WA,47.72,-122.71
43881,98315,BANGOR SUBMARINE BASE,WA,47.72,-122.71
43882,98383,SILVERDALE,WA,47.67,-122.72
43883,98383,OLYMPIC VIEW,WA,47.67,-122.72
43884,98288,SKYKOMISH,WA,47.64,-121.33
43885,98288,GROTTO,WA,47.64,-121.33
43886,98288,SCENIC,WA,47.64,-121.33
43887,98290,SNOHOMISH,WA,47.94,-122
43888,98290,CLEARVIEW,WA,47.94,-122
43889,98290,LARIMERS CORNER,WA,47.94,-122
43890,98290,MACHIAS,WA,47.94,-122
43891,98290,MALTBY,WA,47.94,-122
43892,98291,SNOHOMISH,WA,47.92,-122.09
43893,98296,SNOHOMISH,WA,47.85,-122.09
43894,98065,SNOQUALMIE,WA,47.53,-121.8
43895,98068,SNOQUALMIE PASS,WA,47.42,-121.37
43896,98068,SNOQUALMIE PS,WA,47.42,-121.37
43897,98068,ALPENTAL,WA,47.42,-121.37
43898,98068,HYAK,WA,47.42,-121.37
43899,98068,NORTH BEND,WA,47.42,-121.37
43900,98068,SNOQUALMIE,WA,47.42,-121.37
43901,98851,SOAP LAKE,WA,47.41,-119.43
43902,98851,ADCO,WA,47.41,-119.43
43903,98851,ADRIAN,WA,47.41,-119.43
43904,98851,LAKEVIEW PARK,WA,47.41,-119.43
43905,98586,SOUTH BEND,WA,46.56,-123.88
43906,98586,NEMAH,WA,46.56,-123.88
43907,98943,SOUTH CLE ELUM,WA,47.18,-120.97
43908,98943,S CLE ELUM,WA,47.18,-120.97
43909,98384,SOUTH COLBY,WA,47.52,-122.53
43910,98385,SOUTH PRAIRIE,WA,47.13,-122.08
43911,98386,SOUTHWORTH,WA,47.51,-122.49
43912,98387,SPANAWAY,WA,47.05,-122.36
43913,98387,BETHEL,WA,47.05,-122.36
43914,98387,ELK PLAIN,WA,47.05,-122.36
43915,98387,LOVELAND,WA,47.05,-122.36
43916,99031,SPANGLE,WA,47.44,-117.35
43917,99201,SPOKANE,WA,47.66,-117.43
43918,99202,SPOKANE,WA,47.65,-117.37
43919,99202,LIBERTY PARK,WA,47.65,-117.37
43920,99203,SPOKANE,WA,47.62,-117.4
43921,99203,MANITO,WA,47.62,-117.4
43922,99204,SPOKANE,WA,47.64,-117.43
43923,99205,SPOKANE,WA,47.69,-117.45
43924,99205,SHADLE GARLAND,WA,47.69,-117.45
43925,99206,SPOKANE,WA,47.63,-117.25
43926,99206,SPOKANE VALLEY,WA,47.63,-117.25
43927,99206,SPOKANE VLY,WA,47.63,-117.25
43928,99206,CITY OF SPOKANE VALLEY,WA,47.63,-117.25
43929,99207,SPOKANE,WA,47.69,-117.38
43930,99208,SPOKANE,WA,47.78,-117.45
43931,99209,SPOKANE,WA,47.69,-117.44
43932,99209,SHADLE GARLAND,WA,47.69,-117.44
43933,99210,SPOKANE,WA,47.65,-117.42
43934,99211,SPOKANE,WA,47.66,-117.31
43935,99211,SPOKANE VALLEY,WA,47.66,-117.31
43936,99211,SPOKANE VLY,WA,47.66,-117.31
43937,99211,CITY OF SPOKANE VALLEY,WA,47.66,-117.31
43938,99211,CTY SPOK VAL,WA,47.66,-117.31
43939,99212,SPOKANE,WA,47.65,-117.31
43940,99212,MILLWOOD,WA,47.65,-117.31
43941,99212,SPOKANE VALLEY,WA,47.65,-117.31
43942,99212,SPOKANE VLY,WA,47.65,-117.31
43943,99212,CITY OF SPOKANE VALLEY,WA,47.65,-117.31
43944,99212,CTY SPOK VAL,WA,47.65,-117.31
43945,99213,SPOKANE,WA,47.65,-117.29
43946,99213,SPOKANE VALLEY,WA,47.65,-117.29
43947,99213,SPOKANE VLY,WA,47.65,-117.29
43948,99213,CITY OF SPOKANE VALLEY,WA,47.65,-117.29
43949,99213,CTY SPOK VAL,WA,47.65,-117.29
43950,99214,SPOKANE,WA,47.71,-117.2
43951,99214,SPOKANE VALLEY,WA,47.71,-117.2
43952,99214,SPOKANE VLY,WA,47.71,-117.2
43953,99214,CITY OF SPOKANE VALLEY,WA,47.71,-117.2
43954,99214,CTY SPOK VAL,WA,47.71,-117.2
43955,99215,SPOKANE,WA,47.69,-117.2
43956,99215,SPOKANE VALLEY,WA,47.69,-117.2
43957,99215,SPOKANE VLY,WA,47.69,-117.2
43958,99215,CITY OF SPOKANE VALLEY,WA,47.69,-117.2
43959,99215,CTY SPOK VAL,WA,47.69,-117.2
43960,99215,TRENTWOOD,WA,47.69,-117.2
43961,99216,SPOKANE,WA,47.69,-117.19
43962,99216,SPOKANE VALLEY,WA,47.69,-117.19
43963,99216,SPOKANE VLY,WA,47.69,-117.19
43964,99216,CITY OF SPOKANE VALLEY,WA,47.69,-117.19
43965,99217,SPOKANE,WA,47.74,-117.25
43966,99218,SPOKANE,WA,47.75,-117.43
43967,99219,SPOKANE,WA,47.63,-117.54
43968,99219,SUNSET HILL,WA,47.63,-117.54
43969,99220,SPOKANE,WA,47.64,-117.41
43970,99220,LIBERTY PARK,WA,47.64,-117.41
43971,99223,SPOKANE,WA,47.59,-117.35
43972,99223,SPOKANE VALLEY,WA,47.59,-117.35
43973,99223,SPOKANE VLY,WA,47.59,-117.35
43974,99223,MANITO,WA,47.59,-117.35
43975,99223,REGAL,WA,47.59,-117.35
43976,99224,SPOKANE,WA,47.63,-117.55
43977,99224,SUNSET HILL,WA,47.63,-117.55
43978,99228,SPOKANE,WA,47.79,-117.38
43979,99251,SPOKANE,WA,47.75,-117.42
43980,99251,WHITWORTH UNIVERSITY,WA,47.75,-117.42
43981,99252,SPOKANE,WA,47.65,-117.37
43982,99252,AVISTA CORP,WA,47.65,-117.37
43983,99256,SPOKANE,WA,47.66,-117.42
43984,99256,SPOKANE CITY TREA,WA,47.66,-117.42
43985,99258,SPOKANE,WA,47.66,-117.4
43986,99258,GONZAGA UNIV,WA,47.66,-117.4
43987,99260,SPOKANE,WA,47.66,-117.42
43988,99260,PUBLIC SAFETY BLDG,WA,47.66,-117.42
43989,99299,SPOKANE,WA,47.65,-117.42
43990,99299,SPOKANE CLOSED DISTRICT,WA,47.65,-117.42
43991,99017,LAMONT,WA,47.16,-117.84
43992,99017,SPRAGUE,WA,47.16,-117.84
43993,99032,SPRAGUE,WA,47.25,-118.04
43994,99173,SPRINGDALE,WA,48.02,-117.85
43995,98282,CAMANO ISLAND,WA,48.16,-122.49
43996,98282,STANWOOD,WA,48.16,-122.49
43997,98292,STANWOOD,WA,48.21,-122.28
43998,98292,CAMANO CITY,WA,48.21,-122.28
43999,98292,CAMANO ISLAND,WA,48.21,-122.28
44000,98292,ELGER BAY,WA,48.21,-122.28
44001,99359,STARBUCK,WA,46.55,-118.19
44002,98293,STARTUP,WA,47.86,-121.74
44003,98852,STEHEKIN,WA,48.34,-120.7
44004,99174,STEPTOE,WA,47,-117.35
44005,98853,STRATFORD,WA,47.44,-119.27
44006,98294,SULTAN,WA,47.85,-121.74
44007,98295,SUMAS,WA,48.94,-122.23
44008,98295,CLEARBROOK,WA,48.94,-122.23
44009,98352,SUMNER,WA,47.16,-122.24
44010,98352,RECREATIONAL EQUIPMENT INC,WA,47.16,-122.24
44011,98352,REI,WA,47.16,-122.24
44012,98390,SUMNER,WA,47.17,-122.18
44013,98390,BONNEY LAKE,WA,47.17,-122.18
44014,98390,DIERINGER,WA,47.17,-122.18
44015,98390,EDGEWOOD,WA,47.17,-122.18
44016,98391,BONNEY LAKE,WA,47.18,-122.16
44017,98391,LAKE TAPPS,WA,47.18,-122.16
44018,98391,SUMNER,WA,47.18,-122.16
44019,98391,BONNEY LK,WA,47.18,-122.16
44020,98391,CEDARVIEW,WA,47.18,-122.16
44021,98391,DRIFTWOOD,WA,47.18,-122.16
44022,98391,INLET ISLAND,WA,47.18,-122.16
44023,98391,LAKERIDGE,WA,47.18,-122.16
44024,98391,PONDEROSA ESTATES,WA,47.18,-122.16
44025,98391,PRAIRIE RIDGE,WA,47.18,-122.16
44026,98391,RHODODENDRON PARK,WA,47.18,-122.16
44027,98391,SNAG ISLAND,WA,47.18,-122.16
44028,98391,TAPPS ISLAND,WA,47.18,-122.16
44029,98944,SUNNYSIDE,WA,46.44,-119.91
44030,98392,SUQUAMISH,WA,47.72,-122.56
44031,98388,STEILACOOM,WA,47.21,-122.68
44032,98388,KETRON IS,WA,47.21,-122.68
44033,98388,KETRON ISLAND,WA,47.21,-122.68
44034,98388,MCNEIL ISLAND,WA,47.21,-122.68
44035,98397,LONGMIRE,WA,46.75,-121.81
44036,98398,PARADISE INN,WA,46.77,-121.74
44037,98398,PARADISE,WA,46.77,-121.74
44038,98401,TACOMA,WA,47.25,-122.44
44039,98402,TACOMA,WA,47.26,-122.44
44040,98403,TACOMA,WA,47.26,-122.45
44041,98404,TACOMA,WA,47.2,-122.4
44042,98405,TACOMA,WA,47.24,-122.47
44043,98406,TACOMA,WA,47.26,-122.51
44044,98407,TACOMA,WA,47.29,-122.5
44045,98407,RUSTON,WA,47.29,-122.5
44046,98408,TACOMA,WA,47.19,-122.44
44047,98409,TACOMA,WA,47.21,-122.47
44048,98409,LAKEWOOD,WA,47.21,-122.47
44049,98411,TACOMA,WA,47.22,-122.47
44050,98412,TACOMA,WA,47.17,-122.44
44051,98413,TACOMA,WA,47.2,-122.48
44052,98415,TACOMA,WA,47.25,-122.45
44053,98416,TACOMA,WA,47.26,-122.48
44054,98416,UNIVERSITY OF PUGET SOUND,WA,47.26,-122.48
44055,98417,TACOMA,WA,47.24,-122.43
44056,98418,TACOMA,WA,47.22,-122.44
44057,98419,TACOMA,WA,47.19,-122.43
44058,98421,TACOMA,WA,47.26,-122.39
44059,98422,TACOMA,WA,47.28,-122.38
44060,98422,BROWNS POINT,WA,47.28,-122.38
44061,98422,DASH POINT,WA,47.28,-122.38
44062,98424,TACOMA,WA,47.23,-122.36
44063,98424,FIFE,WA,47.23,-122.36
44064,98430,CAMP MURRAY,WA,47.25,-122.44
44065,98430,TACOMA,WA,47.25,-122.44
44066,98430,CAMP MURRAY NATL GUARD,WA,47.25,-122.44
44067,98431,TACOMA,WA,47.05,-122.55
44068,98431,JOINT BASE LEWIS MCCHORD,WA,47.05,-122.55
44069,98431,LEWIS MCCHORD,WA,47.05,-122.55
44070,98431,MADIGAN HOSP,WA,47.05,-122.55
44071,98431,MADIGAN HOSPITAL,WA,47.05,-122.55
44072,98431,JB LEWIS MCCHORD,WA,47.05,-122.55
